course_title,is_paid,price,num_subscribers,num_reviews,level,published_timestamp,subject,duration_interval
Comprehensive TypeScript,1,125,1318,78,All Levels,2015-04-13T19:00:50Z,Web Development,0-10h
"Essential HTML, CSS & HTML5 Training",1,50,1553,35,Introductory,2015-04-12T22:20:58Z,Web Development,0-10h
HTML 5 and CSS 3 - tricks and workarounds,1,80,2007,10,All Levels,2016-02-18T00:21:26Z,Web Development,0-10h
"How to Register a Domain, Set Up Hosting, and Edit Web Pages",1,45,1540,19,Introductory,2015-05-21T19:37:46Z,Web Development,0-10h
WordPress Plugins Treasure Chest,1,25,1655,10,Intermediate,2015-08-06T21:01:21Z,Web Development,0-10h
Practical Understanding of PHP and MySQL,0,0,12201,217,Introductory,2016-07-06T16:35:25Z,Web Development,0-10h
"AngularJS for Beginners, Single-Page Applications Made Easy",1,200,1284,46,All Levels,2014-11-18T06:03:56Z,Web Development,0-10h
Building a Social Network in PHP & MySQL From Scratch,1,50,869,125,All Levels,2015-03-17T16:54:15Z,Web Development,10-20h
XML DOM - Crash Course for Beginners,1,45,396,6,All Levels,2017-02-19T23:41:32Z,Web Development,0-10h
Create a Powerful Website with the Cool Bootstrap Framework,0,0,7142,41,All Levels,2016-02-02T23:35:43Z,Web Development,0-10h
HTML5 and CSS3 -Start building beautiful websites,1,150,1414,14,All Levels,2015-05-14T22:21:39Z,Web Development,0-10h
Getting Started as a Web Developer,0,0,9833,241,Introductory,2014-08-16T22:20:47Z,Web Development,0-10h
Learn Laravel: Create Your Web App Step-By-Step,1,45,604,47,All Levels,2015-05-20T19:48:45Z,Web Development,0-10h
Professional Web Scraping with Java,1,50,685,37,Intermediate,2016-05-16T00:11:41Z,Web Development,0-10h
3D Programming with WebGL and Babylon.js for Beginners,1,200,549,49,Intermediate,2015-08-31T21:07:26Z,Web Development,0-10h
Learn to make a colorful one page website,1,200,1220,16,All Levels,2015-06-05T18:09:58Z,Web Development,0-10h
WordPress Plugin Tutorial,1,40,1588,8,Introductory,2015-05-14T21:38:00Z,Web Development,0-10h
Introduction to HTML,0,0,8371,212,Introductory,2014-08-30T01:33:38Z,Web Development,0-10h
Learn JavaScript From Scratch:Become Top Rated Web Developer,1,65,2570,17,All Levels,2017-06-29T18:10:15Z,Web Development,0-10h
"Installing Wordpress 4 - Installation, Registrars & Hosting",1,45,6117,188,Introductory,2014-10-31T07:21:32Z,Web Development,0-10h
Learn PHP Programming for Absolute Beginners,1,35,5368,78,All Levels,2015-08-05T18:47:48Z,Web Development,0-10h
WordPress for Beginners 2017 + Google AdSense Implementation,1,195,2225,14,All Levels,2017-06-05T18:20:34Z,Web Development,0-10h
JavaScript for beginners in 1 hour,1,95,2086,56,Introductory,2016-12-12T16:52:38Z,Web Development,0-10h
HTML5 and CSS for Beginner To Expert,1,20,1732,15,All Levels,2017-06-06T22:27:23Z,Web Development,0-10h
Become a Kick-Ass Web Developer: From Newbie to Pro,1,200,6751,44,All Levels,2014-10-02T15:47:45Z,Web Development,40-50h
Django Tutorial: Build Your First App Fast & Free! ,1,20,5228,180,Introductory,2015-09-08T00:17:23Z,Web Development,0-10h
Create a social network using PHP Mysqli HTML Css and JQuery,1,40,1477,17,Intermediate,2017-04-24T00:18:42Z,Web Development,0-10h
PHP - Send and Receive Mobile Text Messages (SMS),1,50,1626,81,All Levels,2016-06-15T23:04:19Z,Web Development,0-10h
Complete PHP Course with OOP Start to Finish!,1,200,4529,54,All Levels,2015-11-26T22:25:33Z,Web Development,0-10h
Coding Made Easy: HTML & CSS For Beginners,1,40,3254,92,Introductory,2016-06-07T17:35:07Z,Web Development,0-10h
WordPress Security - The Ultimate Security Guide,1,60,2267,17,All Levels,2015-01-04T20:28:06Z,Web Development,0-10h
How to Make a Single Page Website for Freelancers & Agencies,0,0,17463,283,All Levels,2015-10-15T20:13:38Z,Web Development,0-10h
Learn to Use jQuery UI Widgets,0,0,23669,521,Introductory,2013-06-23T02:38:19Z,Web Development,0-10h
Learn to Create Responsive Layouts in 30 Minutes,0,0,5301,174,Introductory,2017-01-17T22:26:51Z,Web Development,0-10h
Web Building Starter Pack. Html Css and JQuery Animations,1,30,1033,16,All Levels,2016-10-07T21:58:04Z,Web Development,0-10h
Getting Started with Angular 2+,0,0,6909,401,Introductory,2017-04-27T22:25:40Z,Web Development,0-10h
Intro to PHP Web Application Development with Symfony,1,200,4040,72,Introductory,2013-09-06T02:34:20Z,Web Development,0-10h
Learn OAuth 2.0 - Theory and Hands On,1,145,546,69,All Levels,2016-10-17T22:18:40Z,Web Development,0-10h
Learning CSS3 - A Comprehensive Tutorial For Web Developers,1,50,2459,107,All Levels,2012-05-24T21:14:57Z,Web Development,0-10h
Professional WordPress Theme Development from Scratch,1,200,1284,173,All Levels,2015-10-13T00:41:30Z,Web Development,20-30h
PHP Zend Framework 1.11:Creating a CRUD Application,1,40,1122,5,All Levels,2016-11-24T04:49:57Z,Web Development,0-10h
Write quicker HTML5 and CSS 3; productivity hacks with emmet,0,0,13016,286,All Levels,2016-03-03T17:45:31Z,Web Development,0-10h
The Ultimate jQuery Course,1,20,1098,15,All Levels,2015-11-13T19:37:48Z,Web Development,0-10h
Build an Advanced Single Page with Bootstrap & WordPress,1,95,481,75,Intermediate,2015-04-08T16:23:36Z,Web Development,0-10h
Master all PHP ideas 2017 to build any project,1,50,376,19,Introductory,2017-02-12T17:54:34Z,Web Development,0-10h
A Beginner's Guide to the Meteor JavaScript Framework,1,50,898,132,Introductory,2014-09-27T02:27:57Z,Web Development,0-10h
Create an E-commerce website without any coding,1,20,1393,40,All Levels,2014-12-18T00:04:38Z,Web Development,0-10h
Learn To Build Apps Using Play Framework,1,40,434,69,All Levels,2016-06-07T17:38:29Z,Web Development,0-10h
Introducing Ionic 2,1,50,394,78,Introductory,2016-02-08T20:43:47Z,Web Development,0-10h
Learn Laravel with Database Migration & Seeding & Faker,1,20,263,14,All Levels,2017-01-09T16:39:16Z,Web Development,0-10h
Create a Client Network by Hosting WordPress Sites,1,35,1061,8,Intermediate,2015-03-02T21:42:06Z,Web Development,0-10h
Introduction to PHP Slim Microframework,1,20,1312,19,Intermediate,2015-08-07T16:53:35Z,Web Development,0-10h
ASP :basics for beginners,1,35,764,7,All Levels,2016-09-29T15:52:42Z,Web Development,0-10h
"WordPress Development With NodeJS, Gulp, Composer & More",1,25,289,30,Intermediate,2016-10-25T13:47:26Z,Web Development,0-10h
Become PHP Facebook Developer: Password-Less Authentication,1,195,4001,8,All Levels,2017-05-07T19:30:36Z,Web Development,0-10h
How To Create Your Very First Website With HTML and CSS,1,100,5097,196,Introductory,2016-04-09T01:56:01Z,Web Development,0-10h
Learn JSON for beginners with JavaScript,1,200,3193,10,Introductory,2017-06-30T17:40:02Z,Web Development,0-10h
Ultimate guide to Social Media Web development integration ,1,200,11011,13,All Levels,2015-09-20T18:13:38Z,Web Development,0-10h
A Complete Laravel basics from beginner to expert,1,25,3492,61,All Levels,2016-12-06T22:07:53Z,Web Development,0-10h
JQuery Basics - Learn JQuery From Scratch,1,100,3559,24,Introductory,2017-06-18T21:23:07Z,Web Development,0-10h
Learn MeteorJS By Building 10 Real World Projects,1,50,2784,221,All Levels,2015-07-28T17:23:14Z,Web Development,10-20h
JavaScript Basics for Beginners Introduction to coding,1,150,5495,52,Introductory,2016-02-17T04:53:50Z,Web Development,0-10h
AngularJS Masterclass - Deep Dive & Understand AngularJS,1,100,2912,309,All Levels,2015-03-04T22:52:26Z,Web Development,0-10h
HTML5 for beginners,1,195,9687,59,Introductory,2015-04-24T18:04:21Z,Web Development,0-10h
All in one HTML CSS and JQuery,1,20,3444,35,All Levels,2017-01-27T22:27:20Z,Web Development,0-10h
Responsive Design with NEW Materialize,1,75,12629,88,All Levels,2015-07-23T20:03:45Z,Web Development,0-10h
Create a Responsive Business Website with WordPress,1,95,1659,73,All Levels,2013-03-25T01:44:54Z,Web Development,0-10h
PHP webservices,1,30,1305,25,All Levels,2016-08-31T16:41:53Z,Web Development,0-10h
JavaScript Promises: Applications in ES6 and AngularJS,1,75,651,52,Introductory,2015-11-06T19:02:46Z,Web Development,0-10h
Learn to build 20 websites and build 14 iOS9 apps with swift,1,40,1926,9,All Levels,2015-07-24T21:45:40Z,Web Development,20-30h
Professional CSS Flexbox,1,35,396,130,Intermediate,2016-04-07T23:21:42Z,Web Development,0-10h
XML :basics for beginners,1,40,1062,12,All Levels,2016-09-26T16:38:41Z,Web Development,0-10h
How to create Paypal and Credit card Payment Buttons,1,65,578,6,Introductory,2016-11-17T20:57:25Z,Web Development,0-10h
Customizr - Learn WordPress with the ultimate creative theme,0,0,4735,81,Introductory,2016-05-05T19:08:34Z,Web Development,0-10h
How To Create a Local Wordpress Environment,0,0,4306,163,Introductory,2016-02-07T18:58:40Z,Web Development,0-10h
Fun and creative web engineering with Python and Web2py,0,0,10917,319,All Levels,2015-06-09T19:51:50Z,Web Development,0-10h
WordPress for Beginners - Build Your First Website in 2017,1,100,1701,125,Introductory,2015-06-23T20:16:55Z,Web Development,0-10h
Learn to Make an Animated Image Gallery using HTML5,0,0,11080,165,Introductory,2014-11-20T11:37:05Z,Web Development,0-10h
Projects in Foundation Framework - Learn By Building 10 Apps,1,50,636,33,All Levels,2015-07-27T20:56:27Z,Web Development,10-20h
Drupal for Beginners,1,30,1478,18,Introductory,2015-01-26T06:54:58Z,Web Development,0-10h
Laravel : CRUD Application Using AJAX In Laravel 5.3,1,20,362,19,Intermediate,2017-01-09T16:52:33Z,Web Development,0-10h
Foundations of Front-End Web Development,0,0,8337,300,Introductory,2014-12-12T21:47:15Z,Web Development,20-30h
Angular 2 - Superheroic Framework,1,20,702,21,Introductory,2016-05-04T16:35:07Z,Web Development,0-10h
Social Network Web Development,1,200,2698,29,All Levels,2013-09-03T06:29:24Z,Web Development,0-10h
For Free - Deploy Quickly Spring Boot on Heroku With MySQL,1,95,177,19,All Levels,2016-08-06T07:33:17Z,Web Development,0-10h
Building Web Applications with Spring MVC,1,85,714,48,All Levels,2014-12-09T13:34:19Z,Web Development,0-10h
"HTML5, CSS3 & Bootstrap - How to Create a Responsive Website",1,20,1062,20,All Levels,2015-07-31T23:56:22Z,Web Development,0-10h
HTML & CSS - Learn to build sleek websites ,1,55,1552,14,All Levels,2014-10-21T03:35:47Z,Web Development,0-10h
Master Angular 2 - The No Nonsense Course,1,25,102,27,Introductory,2016-11-24T04:06:21Z,Web Development,0-10h
Master ASP . NET 4 from scratch,1,50,613,135,All Levels,2015-08-18T20:58:37Z,Web Development,10-20h
CoffeeScript: The Good Parts—Write Better javaScript,1,50,2152,19,Introductory,2015-01-13T04:50:51Z,Web Development,0-10h
Mastering Magento,1,85,1063,101,All Levels,2014-12-15T07:05:38Z,Web Development,0-10h
Ultimate JavaScript Strings,0,0,3142,117,Introductory,2016-07-29T12:53:13Z,Web Development,0-10h
Your Own Site in 45 Min: The Complete Wordpress Course,1,120,1566,29,All Levels,2015-04-20T22:15:17Z,Web Development,0-10h
Redirect Your Visitors By Country Easily -Wordpress Tutorial,1,20,2306,3,Introductory,2015-02-05T18:04:53Z,Web Development,0-10h
Learn Knockout JS Framework from GroundUp,1,40,633,104,All Levels,2015-10-15T17:04:20Z,Web Development,0-10h
Build Responsive Websites  in an Hour using Portalfin,0,0,2859,42,All Levels,2016-09-25T17:45:52Z,Web Development,0-10h
Master Riot: Learn Riot.js from Scratch,1,125,299,75,Intermediate,2016-07-14T16:57:24Z,Web Development,0-10h
Learn W3.CSS,1,50,1002,7,All Levels,2016-09-01T17:18:52Z,Web Development,0-10h
Learning Axure RP,1,75,631,103,All Levels,2015-04-08T19:29:35Z,Web Development,0-10h
"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS",1,50,1386,17,All Levels,2016-01-06T17:20:55Z,Web Development,0-10h
"Kids Coding -Introduction to HTML, CSS and JavaScript",1,200,2355,143,Introductory,2012-11-26T20:00:40Z,Web Development,0-10h
Introduction to Voice Design with Amazon's Alexa,0,0,6742,1036,Introductory,2016-01-18T00:18:08Z,Web Development,0-10h
How to Create a Social Network For a Niche-Related Community,1,100,1853,34,All Levels,2015-07-12T22:55:57Z,Web Development,0-10h
Webpack 1 & 2 - The Complete Guide,1,40,252,46,All Levels,2017-03-10T22:04:41Z,Web Development,0-10h
Star Rating Project AJAX with JSON response from PHP MySQL,1,120,1302,18,Introductory,2016-01-13T17:02:38Z,Web Development,0-10h
Wordpress for beginners :Build Websites Fast without Coding ,1,50,1658,72,All Levels,2015-09-08T19:33:25Z,Web Development,0-10h
ASP.Net MVC Quick Start,0,0,15092,1234,Intermediate,2016-08-23T15:59:10Z,Web Development,0-10h
Build a Chatbot integrated Website using Bootstrap 4,1,50,165,13,All Levels,2017-04-28T16:54:20Z,Web Development,0-10h
How To Create A WordPress Website Without Paying A Developer,1,20,4333,16,Introductory,2014-10-20T11:53:12Z,Web Development,0-10h
PSD to Bootstrap 3 for Beginners using HTML & CSS,1,20,976,93,Introductory,2015-11-03T21:03:34Z,Web Development,0-10h
Build Advanced Responsive Websites with Foundation 6 & SASS,1,200,1276,245,All Levels,2015-07-08T22:31:50Z,Web Development,20-30h
Learn Essential Javascript Fundamentals - Lite,1,20,1476,27,All Levels,2016-01-04T18:17:31Z,Web Development,0-10h
Learn HTML in 2 hours!,0,0,5351,235,Introductory,2016-05-17T19:11:43Z,Web Development,0-10h
Laravel 4 try and enjoy php coding,1,20,2402,26,Introductory,2014-10-20T10:48:09Z,Web Development,0-10h
Wordpress Beginner Tutorial: Build Your First Website,0,0,6402,104,Introductory,2016-06-21T03:29:46Z,Web Development,0-10h
Build Complex Express Sites with Redis and Socket IO,1,125,223,26,Intermediate,2016-12-22T00:14:13Z,Web Development,0-10h
Building a ASP.NET MVC 5 Membership Website,1,95,654,86,Intermediate,2016-06-26T21:15:57Z,Web Development,20-30h
Drupal Views: Introduction to Enhancing Your Drupal Website,1,105,1262,36,Introductory,2015-05-07T19:49:34Z,Web Development,0-10h
Bootstrap Bootcamp - Responsive web development- 8 projects,1,100,253,34,All Levels,2016-12-12T00:23:57Z,Web Development,0-10h
Self Advertise Using PowerPoint Twitter and Facebook on ios,1,20,1780,15,Introductory,2015-11-17T00:55:11Z,Web Development,0-10h
Learning Bootstrap 3 - Tutorial From Infinite Skills,1,50,1266,90,All Levels,2013-11-21T23:53:03Z,Web Development,0-10h
Practical Web Development: Make Websites Quickly And Easily,1,20,2389,7,All Levels,2015-11-29T23:31:46Z,Web Development,0-10h
"Learn animation using CSS3, Javascript and HTML5",1,40,1468,54,All Levels,2015-03-24T18:43:38Z,Web Development,0-10h
Creating Interactive HTML5 Video,1,25,838,13,Intermediate,2016-06-06T15:24:53Z,Web Development,0-10h
Optimizing Wordpress for More Speed and Revenue,0,0,2649,16,Intermediate,2017-06-12T22:56:09Z,Web Development,0-10h
JavaScript project Learn to create a memory Game and more,1,95,6000,21,Introductory,2015-10-02T17:26:20Z,Web Development,0-10h
The Complete JavaScript Bootcamp,1,195,1839,91,All Levels,2016-06-20T16:56:06Z,Web Development,0-10h
JavaScript for Absolute Beginners,1,20,10689,394,Introductory,2014-01-21T03:56:12Z,Web Development,0-10h
Complete JavaScript Course for Beginners with Easy Examples,1,200,7449,91,All Levels,2015-06-08T00:39:47Z,Web Development,0-10h
Angular 2 Master Class with Alejandro Rangel,1,30,4157,206,All Levels,2016-03-01T00:07:14Z,Web Development,0-10h
Quick learning jQuery web development,1,150,3388,67,Intermediate,2016-04-25T17:04:36Z,Web Development,0-10h
Google Blogger Course,1,60,1343,11,Intermediate,2017-05-05T16:32:38Z,Web Development,0-10h
"Ajax in JavaScript and JQuery, with PHP - Creating Chat App",1,200,3399,85,All Levels,2015-07-27T20:23:28Z,Web Development,0-10h
PHP Tutorial: Learn PHP Basic Programming for Beginners,1,20,2510,21,Introductory,2017-03-08T19:04:55Z,Web Development,0-10h
Mastering Modern Web Development Using React,1,195,1537,8,All Levels,2017-03-13T21:46:44Z,Web Development,0-10h
"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB",1,50,6134,93,Introductory,2016-04-17T20:13:31Z,Web Development,0-10h
The Essential Web Developer Course - Build 12 Websites,1,200,9355,390,All Levels,2015-11-02T17:41:42Z,Web Development,10-20h
Build Powerful Websites & Blogs using WordPress - No Coding,1,20,1024,14,Introductory,2016-04-04T17:54:52Z,Web Development,0-10h
Learn to Build Web Apps using UnderscoreJS : Code Like a Pro,1,40,325,37,All Levels,2015-11-18T17:58:36Z,Web Development,0-10h
Building Web Apps Using Flask and Neo4j,1,50,166,21,All Levels,2016-06-10T17:41:39Z,Web Development,0-10h
Learn Web Animation the Easy Way: An Intro to SVG and GSAP,1,50,203,33,All Levels,2015-10-02T17:23:24Z,Web Development,0-10h
Build Your Own Membership Website With Joomla,1,95,1134,9,All Levels,2014-12-03T17:10:58Z,Web Development,0-10h
Learn Spring Security 4 Basics - Hands On,1,95,216,28,Introductory,2016-09-19T14:44:43Z,Web Development,0-10h
Display and analyze GIS data on the web with Leaflet.js,1,100,25,4,Intermediate,2017-06-15T21:17:43Z,Web Development,10-20h
How to Build a CMS with PHP,1,50,1096,33,Introductory,2013-06-07T01:50:46Z,Web Development,0-10h
Responsive Web Design with HTML5 and CSS3 - Introduction,1,35,770,65,Introductory,2014-01-28T00:45:04Z,Web Development,0-10h
Master Typescript : Learn Typescript from scratch,1,95,424,45,All Levels,2015-10-16T20:21:09Z,Web Development,0-10h
XSD :basics for beginners,1,35,755,0,All Levels,2016-09-27T18:01:26Z,Web Development,0-10h
Angularjs-WebApi2-EFCodeFirst Web App On 3-Tier Architecture,1,60,652,48,Intermediate,2017-01-16T21:52:59Z,Web Development,0-10h
Css Positioning For Absolute Beginners: A Basic Introduction,1,65,4797,97,Introductory,2015-10-30T21:14:58Z,Web Development,0-10h
Creating User Authentication System in CodeIgniter,1,200,2783,9,All Levels,2016-12-22T12:44:26Z,Web Development,0-10h
How to easily Manage your WordPress Website,1,20,8462,50,Introductory,2014-02-20T17:28:42Z,Web Development,0-10h
Wordpress For Beginners: Create a Professional Website,1,200,5129,183,Introductory,2015-06-07T18:57:30Z,Web Development,0-10h
"Building a Portfolio in 90 minutes ( HTML, CSS, Js ) ",1,20,5272,111,All Levels,2015-07-28T18:09:41Z,Web Development,0-10h
Automate Web Development With Gulp JS,1,20,2784,425,All Levels,2014-08-23T20:11:57Z,Web Development,0-10h
